ts,yesBid,yesAsk,noBid,noAsk
2026-01-02T12:46:40.193Z,0.001,0.002,0.998,0.999
2026-01-02T12:46:41.033Z,0.001,0.002,0.998,0.999
2026-01-02T12:46:42.759Z,0.001,0.002,0.998,0.999
2026-01-02T12:46:45.032Z,0.001,0.002,0.998,0.999
2026-01-02T12:46:45.698Z,0.001,0.002,0.998,0.999
2026-01-02T12:46:46.714Z,0.001,0.002,0.998,0.999
2026-01-02T12:46:47.976Z,0.001,0.002,0.998,0.999
2026-01-02T12:46:49.986Z,0.001,0.002,0.998,0.999
2026-01-02T12:46:50.789Z,0.001,0.002,0.998,0.999
2026-01-02T12:46:51.781Z,0.001,0.002,0.998,0.999
2026-01-02T12:46:52.997Z,0.001,0.002,0.998,0.999
2026-01-02T12:46:54.830Z,0.001,0.002,0.998,0.999
2026-01-02T12:46:55.059Z,0.001,0.002,0.998,0.999
2026-01-02T12:46:58.011Z,0.001,0.002,0.998,0.999
2026-01-02T12:46:58.759Z,0.001,0.002,0.998,0.999
2026-01-02T12:46:58.777Z,0.001,0.002,0.998,0.999
2026-01-02T12:47:02.041Z,0.001,0.002,0.998,0.999
2026-01-02T12:47:02.776Z,0.001,0.002,0.998,0.999
2026-01-02T12:47:04.022Z,0.001,0.002,0.998,0.999
2026-01-02T12:47:04.835Z,0.001,0.002,0.998,0.999
2026-01-02T12:47:07.169Z,0.001,0.002,0.998,0.999
2026-01-02T12:47:07.808Z,0.001,0.002,0.998,0.999
2026-01-02T12:47:09.119Z,0.001,0.002,0.998,0.999
2026-01-02T12:47:10.822Z,0.001,0.002,0.998,0.999
2026-01-02T12:47:12.072Z,0.001,0.002,0.998,0.999
2026-01-02T12:47:12.829Z,0.001,0.002,0.998,0.999
2026-01-02T12:47:15.088Z,0.001,0.002,0.998,0.999
2026-01-02T12:47:15.823Z,0.001,0.002,0.998,0.999
2026-01-02T12:47:17.079Z,0.001,0.002,0.998,0.999
2026-01-02T12:47:17.837Z,0.001,0.002,0.998,0.999
2026-01-02T12:47:20.100Z,0.001,0.002,0.998,0.999
2026-01-02T12:47:20.854Z,0.001,0.002,0.998,0.999
2026-01-02T12:47:22.133Z,0.001,0.002,0.998,0.999
2026-01-02T12:47:24.861Z,0.001,0.002,0.998,0.999
2026-01-02T12:47:25.912Z,0.001,0.002,0.998,0.999
2026-01-02T12:47:26.141Z,0.001,0.002,0.998,0.999
2026-01-02T12:47:28.882Z,0.001,0.002,0.998,0.999
2026-01-02T12:47:29.120Z,0.001,0.002,0.998,0.999
2026-01-02T12:47:29.890Z,0.001,0.002,0.998,0.999
2026-01-02T12:47:30.139Z,0.001,0.002,0.998,0.999
2026-01-02T12:47:33.901Z,0.001,0.002,0.998,0.999
2026-01-02T12:47:34.141Z,0.001,0.002,0.998,0.999
2026-01-02T12:47:35.928Z,0.001,0.002,0.998,0.999
2026-01-02T12:47:36.158Z,0.001,0.002,0.998,0.999
2026-01-02T12:47:38.159Z,0.001,0.002,0.998,0.999
2026-01-02T12:47:38.920Z,0.001,0.002,0.998,0.999
2026-01-02T12:47:40.927Z,0.001,0.002,0.998,0.999
2026-01-02T12:47:43.224Z,0.001,0.002,0.998,0.999
2026-01-02T12:47:43.937Z,0.001,0.002,0.998,0.999
2026-01-02T12:47:44.193Z,0.001,0.002,0.998,0.999
2026-01-02T12:47:47.003Z,0.001,0.002,0.998,0.999
2026-01-02T12:47:47.211Z,0.001,0.002,0.998,0.999
2026-01-02T12:47:49.211Z,0.001,0.002,0.998,0.999
2026-01-02T12:47:49.957Z,0.001,0.002,0.998,0.999
2026-01-02T12:47:51.963Z,0.001,0.002,0.998,0.999
2026-01-02T12:47:52.223Z,0.001,0.002,0.998,0.999
2026-01-02T12:47:53.984Z,0.001,0.002,0.998,0.999
2026-01-02T12:47:56.267Z,0.001,0.002,0.998,0.999
2026-01-02T12:47:57.029Z,0.001,0.002,0.998,0.999
2026-01-02T12:47:57.256Z,0.001,0.002,0.998,0.999
2026-01-02T12:47:59.014Z,0.001,0.002,0.998,0.999
2026-01-02T12:48:01.061Z,0.001,0.002,0.998,0.999
2026-01-02T12:48:01.268Z,0.001,0.002,0.998,0.999
2026-01-02T12:48:02.273Z,0.001,0.002,0.998,0.999
2026-01-02T12:48:05.044Z,0.001,0.002,0.998,0.999
2026-01-02T12:48:06.034Z,0.001,0.002,0.998,0.999
2026-01-02T12:48:06.300Z,0.001,0.002,0.998,0.999
2026-01-02T12:48:09.047Z,0.001,0.002,0.998,0.999
2026-01-02T12:48:09.311Z,0.001,0.002,0.998,0.999
2026-01-02T12:48:10.348Z,0.001,0.002,0.998,0.999
2026-01-02T12:48:12.071Z,0.001,0.002,0.998,0.999
2026-01-02T12:48:14.337Z,0.001,0.002,0.998,0.999
2026-01-02T12:48:15.354Z,0.001,0.002,0.998,0.999
2026-01-02T12:48:17.101Z,0.001,0.002,0.998,0.999
2026-01-02T12:48:19.392Z,0.001,0.002,0.998,0.999
2026-01-02T12:48:20.110Z,0.001,0.002,0.998,0.999
2026-01-02T12:48:20.360Z,0.001,0.002,0.998,0.999
2026-01-02T12:48:23.382Z,0.001,0.002,0.998,0.999
2026-01-02T12:48:25.130Z,0.001,0.002,0.998,0.999
